snapshot_date,account_id,arr_usd,active_subscription_lines
2025-12-31,A1014,30134.751158699997,4
2025-12-31,A1016,16342.105108,2
2025-12-31,A1017,9024.496000000001,1
2025-12-31,A1019,11556.0,1
2025-12-31,A1021,10108.43794989,2
2025-12-31,A1022,40221.7799152,4
2025-12-31,A1024,170577.27000000002,2
2025-12-31,A1026,16870.93,2
2025-12-31,A1027,24162.0,2
2025-12-31,A1028,348600.82999999996,4
2025-12-31,A1029,204396.2846142,1
2025-12-31,A1031,283449.06261160003,4
2025-12-31,A1032,122314.13,2
2025-12-31,A1033,77500.0,1
2025-12-31,A1034,41459.020000000004,2
2025-12-31,A1035,155111.83,2
2025-12-31,A1037,168397.83,3
2025-12-31,A1039,12373.05,1
2025-12-31,A1040,121142.0,4
2025-12-31,A1041,15207.0,3
2025-12-31,A1043,9444.24,1
2025-12-31,A1044,10878.0,1
2025-12-31,A1046,24206.219999999998,2
2025-12-31,A1048,30592.18,2
2025-12-31,A1050,98543.1204888,3
2025-12-31,A1051,111389.14,4
2025-12-31,A1052,25700.0,1
2025-12-31,A1053,7374.360000000001,2
2025-12-31,A1054,134778.006,1
2025-12-31,A1055,12583.37996279,2
2025-12-31,A1057,153174.0,1
2025-12-31,A1060,137630.24,2
2025-12-31,A1061,20265.54,2
2025-12-31,A1062,26058.940000000002,2
2025-12-31,A1063,15594.157837159999,2
2025-12-31,A1064,20300.0,1
2025-12-31,A1066,110401.64,3
2025-12-31,A1067,46005.46,3
2025-12-31,A1068,97636.38,2
2025-12-31,A1070,6482.0,1
2025-12-31,A1071,18291.0,1
2025-12-31,A1072,17468.8483617,2
2025-12-31,A1074,102353.78786429999,4
2025-12-31,A1076,69024.0504695,3
2025-12-31,A1077,87800.0,1
2025-12-31,A1078,23688.0,1
2025-12-31,A1080,171771.5,3
2025-12-31,A1081,13692.0,1
2025-12-31,A1084,35400.0,1
2025-12-31,A1087,188278.7,4
2025-12-31,A1088,38215.45606320001,2
2025-12-31,A1089,3096.8312591299996,3
2025-12-31,A1090,2670.33,1
2025-12-31,A1093,11424.0,2
2025-12-31,A1096,71550.43,2
2025-12-31,A1097,9925.46,2
2025-12-31,A1098,494600.0,1
2025-12-31,A1099,602925.5493872,4
2025-12-31,A1101,215648.733,1
2025-12-31,A1102,75101.06,2
2025-12-31,A1104,9192.439999999999,2
2025-12-31,A1108,11495.49,2
2025-12-31,A1110,37238.428448000006,2
2025-12-31,A1111,536828.8814512,4
2025-12-31,A1117,10296.39,2
2025-12-31,A1119,51744.0,1
2025-12-31,A1121,21462.0,1
2025-12-31,A1122,25000.0,1
2025-12-31,A1123,50447.0327008,4
2025-12-31,A1124,185080.34,3
2025-12-31,A1125,88536.0,2
2025-12-31,A1127,204851.86176,1
2025-12-31,A1128,112443.99,4
2025-12-31,A1129,89651.01000000001,2
2025-12-31,A1130,476123.72000000003,2
2025-12-31,A1131,147538.55,2
2025-12-31,A1133,31442.77483851,3
2025-12-31,A1134,121431.5404432,3
2025-12-31,A1136,36360.0,4
2025-12-31,A1137,353830.67,3
2025-12-31,A1138,150176.53,2
2025-12-31,A1139,60128.328,1
2025-12-31,A1142,86289.0,1
2025-12-31,A1143,328020.0,2
2025-12-31,A1144,19974.76,4
2025-12-31,A1145,37397.83,3
2025-12-31,A1147,28586.623145600002,4
2025-12-31,A1148,12088.67,2
2025-12-31,A1150,260467.23868880005,2
2025-12-31,A1151,58464.3241266,3
2025-12-31,A1154,86353.7951688,3
2025-12-31,A1156,68866.88,1
2025-12-31,A1157,4139.935072,2
2025-12-31,A1159,156862.0,1
2025-12-31,A1160,246860.66999999998,3
2025-12-31,A1163,52355.95,2
2025-12-31,A1164,20803.329999999998,2
2025-12-31,A1166,269722.291414,3
2025-12-31,A1168,224317.5,3
2025-12-31,A1169,160000.0,1
2025-12-31,A1170,146020.23,2
2025-12-31,A1171,21126.0,1
2025-12-31,A1174,48471.0,1
2025-12-31,A1175,6906.55,2
2025-12-31,A1178,135995.7,4
2025-12-31,A1179,95286.6,1
2025-12-31,A1183,132994.7525745,3
2025-12-31,A1184,263004.83999999997,3
2025-12-31,A1186,48377.12,3
2025-12-31,A1187,50204.53,3
2025-12-31,A1188,260963.38,1
2025-12-31,A1189,58770.0,1
2025-12-31,A1190,242818.48342889996,2
2025-12-31,A1192,259596.29,3
2025-12-31,A1193,10763.35321628,3
2025-12-31,A1195,120427.37,2
2025-12-31,A1196,623065.1847163,4
2025-12-31,A1198,29757.0,1
2025-12-31,A1200,16647.5039704,2
2025-12-31,A1201,33760.3876896,3
2025-12-31,A1202,400181.45999999996,3
2025-12-31,A1203,30884.84,2
2025-12-31,A1204,68492.73,4
2025-12-31,A1205,52980.94,2
2025-12-31,A1206,269745.28,4
2025-12-31,A1207,13455.0,1
2025-12-31,A1208,43226.56,2
2025-12-31,A1209,74619.3107577,2
2025-12-31,A1210,12860.07618,1
2025-12-31,A1211,2023.12857642,4
2025-12-31,A1212,29832.519999999997,2
2025-12-31,A1213,174854.71000000002,2
2025-12-31,A1215,368856.83,4
2025-12-31,A1217,6608.54,2
2025-12-31,A1219,78474.1,4
2025-12-31,A1221,181261.9589965,2
2025-12-31,A1222,50841.848782400004,2
2025-12-31,A1224,36565.64,4
2025-12-31,A1225,24588.489999999998,2
2025-12-31,A1226,9457.20806583,4
2025-12-31,A1227,18850.0,1
2025-12-31,A1228,25159.449999999997,2
2025-12-31,A1229,74500.0,1
2025-12-31,A1230,47772.2306193,2
2025-12-31,A1232,73609.2,1
2025-12-31,A1233,134961.88,4
2025-12-31,A1235,2516.7513,1
2025-12-31,A1236,39097.630000000005,3
2025-12-31,A1237,196932.42638009996,3
2025-12-31,A1238,4830.0,1
2025-12-31,A1240,10283.93,2
2025-12-31,A1244,23283.66,4
2025-12-31,A1245,23934.484964000003,3
2025-12-31,A1246,119903.25253920001,2
2025-12-31,A1248,172667.49,3
2025-12-31,A1249,13118.712474,1
2025-12-31,A1250,193046.56,2
2025-12-31,A1251,69580.8574899,4
2025-12-31,A1253,17617.2591,1
2025-12-31,A1254,12849.259999999998,2
2025-12-31,A1256,31689.09650683,3
2025-12-31,A1258,2520.0,1
2025-12-31,A1260,44816.229999999996,2
2025-12-31,A1261,73233.28,2
2025-12-31,A1263,237994.56,2
2025-12-31,A1264,153660.8909056,3
2025-12-31,A1266,86444.25,2
2025-12-31,A1270,60048.0564567,2
2025-12-31,A1271,122056.03,3
2025-12-31,A1272,8316.0,1
2025-12-31,A1273,51283.119999999995,2
2025-12-31,A1274,140417.6319104,2
2025-12-31,A1276,32945.045463200004,2
2025-12-31,A1277,6750.0,1
2025-12-31,A1278,3896.6121599999997,1
2025-12-31,A1279,25242.0,2
2025-12-31,A1281,33203.948624,2
2025-12-31,A1282,24570.0,1
2025-12-31,A1283,11886.0,2
2025-12-31,A1284,72294.9170376,2
2025-12-31,A1286,305800.0,2
2025-12-31,A1289,15222.4088332,2
2025-12-31,A1291,3660.95,2
2025-12-31,A1293,26316.806015359998,2
2025-12-31,A1295,14883.94,3
2025-12-31,A1296,252869.94,2
2025-12-31,A1297,131400.0,1
2025-12-31,A1298,60059.45257382,2
2025-12-31,A1302,26008.2931576,2
2025-12-31,A1303,67421.47,3
2025-12-31,A1305,107480.55,1
2025-12-31,A1306,587365.94,4
2025-12-31,A1307,467553.55999999994,2
2025-12-31,A1308,10574.2574,1
2025-12-31,A1310,70039.2,2
2025-12-31,A1312,60512.393760000006,2
2025-12-31,A1313,87700.0,1
2025-12-31,A1314,95800.0,1
2025-12-31,A1315,420649.87,4
2025-12-31,A1316,41000.0,1
2025-12-31,A1319,223590.63,3
2025-12-31,A1320,48018.0,2
2025-12-31,A1322,4666.4400000000005,2
2025-12-31,A1323,124796.74167989999,4
2025-12-31,A1326,338633.13,3
2025-12-31,A1329,114030.0,1
2025-12-31,A1330,122831.09,2
2025-12-31,A1331,3048.1955279999997,1
2025-12-31,A1333,24230.43,3
2025-12-31,A1335,159700.0,1
2025-12-31,A1336,6510.2995574999995,2
2025-12-31,A1337,132804.0,1
2025-12-31,A1343,166889.47,3
2025-12-31,A1344,55819.32,3
2025-12-31,A1346,39446.7,2
2025-12-31,A1349,30305.0,3
2025-12-31,A1350,86545.11,2
2025-12-31,A1352,129910.76800000001,1
2025-12-31,A1353,284036.0582,1
2025-12-31,A1354,15597.03726,3
2025-12-31,A1355,6937.54,1
2025-12-31,A1356,33556.684,1
2025-12-31,A1357,30466.78992,1
2025-12-31,A1358,13789.63349827,2
2025-12-31,A1359,9658.456350400002,2
2025-12-31,A1361,11566.099999999999,2
2025-12-31,A1362,85156.42,2
2025-12-31,A1363,8388.583840000001,1
2025-12-31,A1365,14515.87998,2
2025-12-31,A1366,128021.19,4
2025-12-31,A1368,129907.31,2
2025-12-31,A1370,45122.21,3
2025-12-31,A1372,56399.45,2
2025-12-31,A1375,456104.8381864,2
2025-12-31,A1376,69454.095256,2
2025-12-31,A1378,303130.0,2
2025-12-31,A1381,7460.0156696,2
2025-12-31,A1382,13881.15519,1
2025-12-31,A1383,41179.79,2
2025-12-31,A1384,96076.4,2
2025-12-31,A1385,18921.760000000002,3
2025-12-31,A1386,59990.770412800004,2
2025-12-31,A1392,17273.462492000002,3
2025-12-31,A1393,143023.25,4
2025-12-31,A1394,36046.75,2
2025-12-31,A1395,241675.7825144,4
2025-12-31,A1396,23065.4,2
2025-12-31,A1397,20409.09,2
2025-12-31,A1398,4848.0432,1
2025-12-31,A1399,35811.2,4
2025-12-31,A1400,189699.91999999998,2
2025-12-31,A1401,2541.01746486,3
2025-12-31,A1403,9072.0,1
2025-12-31,A1404,190500.0,1
2025-12-31,A1407,23403.94732529,4
2025-12-31,A1410,121694.52,3
2025-12-31,A1411,4620.0,1
2025-12-31,A1412,411636.2458832001,2
2025-12-31,A1413,6132.0,1
2025-12-31,A1414,110004.14,4
2025-12-31,A1415,10689.0,1
2025-12-31,A1416,37621.3139169,3
2025-12-31,A1417,156633.33,1
2025-12-31,A1418,7205.5029669,1
2025-12-31,A1419,5562.338381109999,3
2026-01-31,A1000,28851.48,1
2026-01-31,A1005,16506.0,1
2026-01-31,A1007,49504.0,2
2026-01-31,A1009,561669.0,2
2026-01-31,A1010,22221.6486716,1
2026-01-31,A1011,629071.4224079999,2
2026-01-31,A1012,6775.200000000001,2
2026-01-31,A1014,30109.17170232,4
2026-01-31,A1016,16451.500892,2
2026-01-31,A1017,9114.452,1
2026-01-31,A1019,11556.0,1
2026-01-31,A1021,10176.10490511,2
2026-01-31,A1022,40622.7098324,4
2026-01-31,A1024,176612.97,2
2026-01-31,A1026,16870.93,2
2026-01-31,A1027,24162.0,2
2026-01-31,A1028,348600.82999999996,4
2026-01-31,A1029,200765.88756126,1
2026-01-31,A1031,278414.56482947996,4
2026-01-31,A1032,122314.13,2
2026-01-31,A1033,77500.0,1
2026-01-31,A1034,41459.020000000004,2
2026-01-31,A1035,155111.83,2
2026-01-31,A1037,168397.83,3
2026-01-31,A1039,12373.05,1
2026-01-31,A1040,90146.0,3
2026-01-31,A1041,15207.0,3
2026-01-31,A1043,9538.38,1
2026-01-31,A1044,10878.0,1
2026-01-31,A1046,24206.219999999998,2
2026-01-31,A1048,30592.18,2
2026-01-31,A1050,99525.39639059998,3
2026-01-31,A1051,111389.14,4
2026-01-31,A1052,25700.0,1
2026-01-31,A1053,7374.360000000001,2
2026-01-31,A1054,134663.6016,1
2026-01-31,A1055,12667.61444221,2
2026-01-31,A1057,153174.0,1
2026-01-31,A1058,9020.8,2
2026-01-31,A1060,137630.24,2
2026-01-31,A1061,20265.54,2
2026-01-31,A1062,26058.940000000002,2
2026-01-31,A1063,15698.54678284,2
2026-01-31,A1064,20300.0,1
2026-01-31,A1066,110401.64,3
2026-01-31,A1067,46005.46,3
2026-01-31,A1068,97636.38,2
2026-01-31,A1070,6482.0,1
2026-01-31,A1071,18291.0,1
2026-01-31,A1072,17158.57434801,2
2026-01-31,A1074,100535.82482978998,4
2026-01-31,A1076,69486.1047805,3
2026-01-31,A1077,87800.0,1
2026-01-31,A1078,23688.0,1
2026-01-31,A1080,171771.5,3
2026-01-31,A1081,46494.0,2
2026-01-31,A1082,2916.58455,1
2026-01-31,A1084,35400.0,1
2026-01-31,A1087,188278.7,4
2026-01-31,A1088,38596.3869834,2
2026-01-31,A1089,3117.56177587,3
2026-01-31,A1090,13914.17,3
2026-01-31,A1093,11424.0,2
2026-01-31,A1096,105350.43,3
2026-01-31,A1097,9925.46,2
2026-01-31,A1098,523633.33,2
2026-01-31,A1099,608935.4994964,4
2026-01-31,A1101,211818.4749,1
2026-01-31,A1102,75101.06,2
2026-01-31,A1104,9192.439999999999,2
2026-01-31,A1108,11495.49,2
2026-01-31,A1110,37609.620376,2
2026-01-31,A1111,542179.9812644001,4
2026-01-31,A1117,10296.39,2
2026-01-31,A1119,51744.0,1
2026-01-31,A1121,160249.76,3
2026-01-31,A1122,25000.0,1
2026-01-31,A1123,49551.01465824,4
2026-01-31,A1124,200757.09,3
2026-01-31,A1125,88536.0,2
2026-01-31,A1126,105300.0,1
2026-01-31,A1127,206893.82112,1
2026-01-31,A1128,112443.99,4
2026-01-31,A1129,89651.01000000001,2
2026-01-31,A1130,476123.72000000003,2
2026-01-31,A1131,147538.55,2
2026-01-31,A1133,31653.25610649,3
2026-01-31,A1134,122641.96766839999,3
2026-01-31,A1136,36360.0,4
2026-01-31,A1137,353830.67,3
2026-01-31,A1138,150176.53,2
2026-01-31,A1139,60727.686,1
2026-01-31,A1142,86289.0,1
2026-01-31,A1143,328020.0,2
2026-01-31,A1144,19974.76,4
2026-01-31,A1145,37397.83,3
2026-01-31,A1147,28871.5740472,4
2026-01-31,A1148,12088.67,2
2026-01-31,A1150,263063.5710406,2
2026-01-31,A1151,58414.69751376,3
2026-01-31,A1154,84820.01697864,3
2026-01-31,A1156,68866.88,1
2026-01-31,A1157,4181.201864,2
2026-01-31,A1159,156862.0,1
2026-01-31,A1160,246860.66999999998,3
2026-01-31,A1163,52355.95,2
2026-01-31,A1164,20803.329999999998,2
2026-01-31,A1166,264931.60251419997,3
2026-01-31,A1168,224317.5,3
2026-01-31,A1169,160000.0,1
2026-01-31,A1170,146020.23,2
2026-01-31,A1171,21126.0,1
2026-01-31,A1174,48471.0,1
2026-01-31,A1175,6906.55,2
2026-01-31,A1178,135995.7,4
2026-01-31,A1179,95286.6,1
2026-01-31,A1183,183978.28597184998,4
2026-01-31,A1184,263004.83999999997,3
2026-01-31,A1186,48377.12,3
2026-01-31,A1187,50204.53,3
2026-01-31,A1188,260963.38,1
2026-01-31,A1189,58770.0,1
2026-01-31,A1190,242612.37040104,2
2026-01-31,A1192,259596.29,3
2026-01-31,A1193,10835.404243719999,3
2026-01-31,A1195,120427.37,2
2026-01-31,A1196,611998.5745053899,4
2026-01-31,A1198,29757.0,1
2026-01-31,A1200,16351.818315120001,2
2026-01-31,A1201,34096.9105752,3
2026-01-31,A1202,400181.45999999996,3
2026-01-31,A1203,30884.84,2
2026-01-31,A1204,68492.73,4
2026-01-31,A1205,52980.94,2
2026-01-31,A1206,276558.67,4
2026-01-31,A1207,13455.0,1
2026-01-31,A1208,55660.46,2
2026-01-31,A1209,73293.95532681,2
2026-01-31,A1210,12631.661154,1
2026-01-31,A1211,2132.24720547,4
2026-01-31,A1212,29832.519999999997,2
2026-01-31,A1213,174854.71000000002,2
2026-01-31,A1215,368856.83,4
2026-01-31,A1217,6608.54,2
2026-01-31,A1219,78474.1,4
2026-01-31,A1221,178042.46367645002,2
2026-01-31,A1222,114118.01557779999,4
2026-01-31,A1224,36565.64,4
2026-01-31,A1225,24588.489999999998,2
2026-01-31,A1226,9520.515619169999,4
2026-01-31,A1227,18850.0,1
2026-01-31,A1228,25159.449999999997,2
2026-01-31,A1229,74500.0,1
2026-01-31,A1230,47731.679838480006,2
2026-01-31,A1232,73609.2,1
2026-01-31,A1233,136525.96,4
2026-01-31,A1235,2533.5987,1
2026-01-31,A1236,40016.020000000004,3
2026-01-31,A1237,196765.26308136,3
2026-01-31,A1238,4830.0,1
2026-01-31,A1239,57133.33,1
2026-01-31,A1240,10283.93,2
2026-01-31,A1244,24900.71,4
2026-01-31,A1245,24173.063443,3
2026-01-31,A1246,121098.4458204,2
2026-01-31,A1248,172667.49,3
2026-01-31,A1249,13206.530526,1
2026-01-31,A1250,193046.56,2
2026-01-31,A1251,68344.99285347,4
2026-01-31,A1253,17735.190899999998,1
2026-01-31,A1254,12849.259999999998,2
2026-01-31,A1256,31901.22667817,3
2026-01-31,A1258,2520.0,1
2026-01-31,A1260,44816.229999999996,2
2026-01-31,A1261,73233.28,2
2026-01-31,A1263,237994.56,2
2026-01-31,A1264,155192.5796672,3
2026-01-31,A1266,42141.01,1
2026-01-31,A1270,59997.08551512001,2
2026-01-31,A1271,122056.03,3
2026-01-31,A1272,8316.0,1
2026-01-31,A1273,51283.119999999995,2
2026-01-31,A1274,141817.3121248,2
2026-01-31,A1276,33273.4410334,2
2026-01-31,A1277,6750.0,1
2026-01-31,A1278,3893.304576,1
2026-01-31,A1279,25242.0,2
2026-01-31,A1281,33426.219375999994,2
2026-01-31,A1282,24570.0,1
2026-01-31,A1283,11886.0,2
2026-01-31,A1284,71010.84646728,2
2026-01-31,A1286,305800.0,2
2026-01-31,A1289,14952.035091959999,2
2026-01-31,A1291,863.0,1
2026-01-31,A1293,26492.973504640002,2
2026-01-31,A1295,14883.94,3
2026-01-31,A1296,252869.94,2
2026-01-31,A1297,131400.0,1
2026-01-31,A1298,60461.496916179996,2
2026-01-31,A1302,26267.543316199997,2
2026-01-31,A1303,67421.47,3
2026-01-31,A1305,107480.55,1
2026-01-31,A1306,587365.94,4
2026-01-31,A1307,467553.55999999994,2
2026-01-31,A1308,10645.042599999999,1
2026-01-31,A1310,70039.2,2
2026-01-31,A1312,61115.58012,2
2026-01-31,A1313,87700.0,1
2026-01-31,A1314,95800.0,1
2026-01-31,A1315,420649.87,4
2026-01-31,A1316,41000.0,1
2026-01-31,A1319,223590.63,3
2026-01-31,A1320,48018.0,2
2026-01-31,A1322,4666.4400000000005,2
2026-01-31,A1323,124690.80973464,4
2026-01-31,A1326,338633.13,3
2026-01-31,A1329,114030.0,1
2026-01-31,A1330,150876.51,2
2026-01-31,A1331,3068.600472,1
2026-01-31,A1333,24230.43,3
2026-01-31,A1335,159700.0,1
2026-01-31,A1336,6504.773382,2
2026-01-31,A1337,132804.0,1
2026-01-31,A1339,6637.84370883,2
2026-01-31,A1343,181189.47,4
2026-01-31,A1344,55819.32,3
2026-01-31,A1346,39446.7,2
2026-01-31,A1349,30305.0,3
2026-01-31,A1350,86545.11,2
2026-01-31,A1352,131205.716,1
2026-01-31,A1353,278991.13446,1
2026-01-31,A1354,15583.797936,3
2026-01-31,A1355,6937.54,1
2026-01-31,A1356,33781.316,1
2026-01-31,A1357,29925.652176,1
2026-01-31,A1358,13881.94276673,2
2026-01-31,A1359,9754.7316548,2
2026-01-31,A1361,48666.1,3
2026-01-31,A1362,85156.42,2
2026-01-31,A1363,26703.0975416,3
2026-01-31,A1365,14258.055294,2
2026-01-31,A1366,128021.19,4
2026-01-31,A1368,129907.31,2
2026-01-31,A1370,45122.21,3
2026-01-31,A1372,56399.45,2
2026-01-31,A1375,460651.28231179994,2
2026-01-31,A1376,70146.412322,2
2026-01-31,A1378,303130.0,2
2026-01-31,A1381,7534.376960199999,2
2026-01-31,A1382,13634.604207,1
2026-01-31,A1383,90781.79000000001,3
2026-01-31,A1384,96076.4,2
2026-01-31,A1385,24633.760000000002,4
2026-01-31,A1386,58925.240691839994,2
2026-01-31,A1392,17870.5046706,3
2026-01-31,A1393,143023.25,4
2026-01-31,A1394,36046.75,2
2026-01-31,A1395,244084.80199779998,4
2026-01-31,A1396,23065.4,2
2026-01-31,A1397,20409.09,2
2026-01-31,A1398,4896.3684,1
2026-01-31,A1399,35811.2,4
2026-01-31,A1400,189699.91999999998,2
2026-01-31,A1401,2558.02730514,3
2026-01-31,A1402,6258.0,1
2026-01-31,A1403,9072.0,1
2026-01-31,A1404,190500.0,1
2026-01-31,A1407,23560.61582971,4
2026-01-31,A1410,121694.52,3
2026-01-31,A1411,4620.0,1
2026-01-31,A1412,415739.4279484,2
2026-01-31,A1413,6132.0,1
2026-01-31,A1414,110004.14,4
2026-01-31,A1415,10689.0,1
2026-01-31,A1416,37589.37959784,3
2026-01-31,A1417,156633.33,1
2026-01-31,A1418,7199.386677840001,1
2026-01-31,A1419,5599.57326389,3
2026-02-28,A1000,28851.48,1
2026-02-28,A1005,16506.0,1
2026-02-28,A1007,173604.0,3
2026-02-28,A1009,561669.0,2
2026-02-28,A1010,97136.45431884,2
2026-02-28,A1011,637320.7804391999,2
2026-02-28,A1012,6775.200000000001,2
2026-02-28,A1014,30738.97616805,4
2026-02-28,A1016,16943.865684,2
2026-02-28,A1017,9233.9748,1
2026-02-28,A1019,11556.0,1
2026-02-28,A1021,10480.658015969999,2
2026-02-28,A1022,26293.87208916,3
2026-02-28,A1024,176612.97,2
2026-02-28,A1026,16870.93,2
2026-02-28,A1027,24162.0,2
2026-02-28,A1028,348600.82999999996,4
2026-02-28,A1029,200733.22471985998,1
2026-02-28,A1031,278369.26923227997,4
2026-02-28,A1032,122314.13,2
2026-02-28,A1033,77500.0,1
2026-02-28,A1034,41459.020000000004,2
2026-02-28,A1035,155111.83,2
2026-02-28,A1037,168397.83,3
2026-02-28,A1039,12373.05,1
2026-02-28,A1040,90146.0,3
2026-02-28,A1041,15207.0,3
2026-02-28,A1043,9663.462,1
2026-02-28,A1044,10878.0,1
2026-02-28,A1046,24206.219999999998,2
2026-02-28,A1048,30592.18,2
2026-02-28,A1049,215460.0,1
2026-02-28,A1050,100830.52741194,3
2026-02-28,A1051,118733.23999999999,4
2026-02-28,A1052,25700.0,1
2026-02-28,A1053,7374.360000000001,2
2026-02-28,A1054,137480.409,1
2026-02-28,A1055,13046.73409767,2
2026-02-28,A1057,153174.0,1
2026-02-28,A1058,22841.59,4
2026-02-28,A1060,149425.22,2
2026-02-28,A1061,20265.54,2
2026-02-28,A1062,26058.940000000002,2
2026-02-28,A1063,16168.37696868,2
2026-02-28,A1064,20300.0,1
2026-02-28,A1066,110401.64,3
2026-02-28,A1067,15701.369999999999,2
2026-02-28,A1068,97636.38,2
2026-02-28,A1070,6482.0,1
2026-02-28,A1071,18291.0,1
2026-02-28,A1072,2519.64900486,1
2026-02-28,A1074,100519.46853669,4
2026-02-28,A1076,71565.7029735,3
2026-02-28,A1077,87800.0,1
2026-02-28,A1078,27241.2,1
2026-02-28,A1080,171771.5,3
2026-02-28,A1081,97744.0,3
2026-02-28,A1082,3003.8728499999997,1
2026-02-28,A1084,35400.0,1
2026-02-28,A1087,188278.7,4
2026-02-28,A1088,39102.52254066,2
2026-02-28,A1089,3210.86497449,3
2026-02-28,A1090,13914.17,3
2026-02-28,A1093,11424.0,2
2026-02-28,A1096,105350.43,3
2026-02-28,A1097,9925.46,2
2026-02-28,A1098,704941.4099999999,2
2026-02-28,A1099,616920.80414436,4
2026-02-28,A1101,211784.0139,1
2026-02-28,A1102,75101.06,2
2026-02-28,A1104,9192.439999999999,2
2026-02-28,A1108,11495.49,2
2026-02-28,A1110,38102.8159224,2
2026-02-28,A1111,549289.8842475599,4
2026-02-28,A1113,9432.344159700002,2
2026-02-28,A1117,10296.39,2
2026-02-28,A1119,51744.0,1
2026-02-28,A1121,160249.76,3
2026-02-28,A1122,25000.0,1
2026-02-28,A1123,49542.95314464,4
2026-02-28,A1124,217235.09,4
2026-02-28,A1125,88536.0,2
2026-02-28,A1126,105300.0,1
2026-02-28,A1127,209606.933088,1
2026-02-28,A1128,112443.99,4
2026-02-28,A1129,89651.01000000001,2
2026-02-28,A1130,476123.72000000003,2
2026-02-28,A1131,147538.55,2
2026-02-28,A1133,32600.58297723,3
2026-02-28,A1134,124250.23894715999,3
2026-02-28,A1136,37764.34,4
2026-02-28,A1137,353830.67,3
2026-02-28,A1138,150176.53,2
2026-02-28,A1139,61524.041399999995,1
2026-02-28,A1142,86289.0,1
2026-02-28,A1143,328020.0,2
2026-02-28,A1144,19974.76,4
2026-02-28,A1145,37397.83,3
2026-02-28,A1147,29250.182807279998,4
2026-02-28,A1148,12088.67,2
2026-02-28,A1150,266513.26769694,2
2026-02-28,A1151,59636.5789299,3
2026-02-28,A1153,40150.674131609994,2
2026-02-28,A1154,84806.21750904,3
2026-02-28,A1156,68866.88,1
2026-02-28,A1157,4236.0322536,2
2026-02-28,A1158,8442.0,1
2026-02-28,A1159,156862.0,1
2026-02-28,A1160,246860.66999999998,3
2026-02-28,A1163,52355.95,2
2026-02-28,A1164,20803.329999999998,2
2026-02-28,A1166,264888.50047619996,3
2026-02-28,A1168,224317.5,3
2026-02-28,A1169,160000.0,1
2026-02-28,A1170,146020.23,2
2026-02-28,A1171,21126.0,1
2026-02-28,A1174,48471.0,1
2026-02-28,A1175,6906.55,2
2026-02-28,A1178,135995.7,4
2026-02-28,A1179,163662.6,2
2026-02-28,A1183,183948.35432535,4
2026-02-28,A1184,263004.83999999997,3
2026-02-28,A1186,48377.12,3
2026-02-28,A1187,50204.53,3
2026-02-28,A1188,260963.38,1
2026-02-28,A1189,58770.0,1
2026-02-28,A1190,247687.18135335,2
2026-02-28,A1192,259596.29,3
2026-02-28,A1193,11159.689036439999,3
2026-02-28,A1195,120427.37,2
2026-02-28,A1196,611899.0077282899,4
2026-02-28,A1198,249882.53,3
2026-02-28,A1200,16349.158018319999,2
2026-02-28,A1201,44704.3563018,3
2026-02-28,A1202,400181.45999999996,3
2026-02-28,A1203,30884.84,2
2026-02-28,A1204,75852.94,4
2026-02-28,A1205,52980.94,2
2026-02-28,A1206,276558.67,4
2026-02-28,A1207,13455.0,1
2026-02-28,A1208,55660.46,2
2026-02-28,A1209,34952.751057,1
2026-02-28,A1210,12629.606093999999,1
2026-02-28,A1211,2196.0616536899997,4
2026-02-28,A1212,29832.519999999997,2
2026-02-28,A1213,174854.71000000002,2
2026-02-28,A1215,368856.83,4
2026-02-28,A1217,6608.54,2
2026-02-28,A1219,78474.1,4
2026-02-28,A1221,178013.49773595,2
2026-02-28,A1222,115614.50760521999,4
2026-02-28,A1224,31345.0,2
2026-02-28,A1225,33284.6,4
2026-02-28,A1226,9805.44808359,4
2026-02-28,A1227,18850.0,1
2026-02-28,A1228,25159.449999999997,2
2026-02-28,A1229,74500.0,1
2026-02-28,A1230,48730.10069895,2
2026-02-28,A1233,136525.96,4
2026-02-28,A1235,2609.4249,1
2026-02-28,A1236,40016.020000000004,3
2026-02-28,A1237,200881.07346015002,3
2026-02-28,A1238,4830.0,1
2026-02-28,A1239,57133.33,1
2026-02-28,A1240,10283.93,2
2026-02-28,A1243,148418.91,2
2026-02-28,A1244,24900.71,4
2026-02-28,A1245,24490.0580607,3
2026-02-28,A1246,122686.47605196,2
2026-02-28,A1248,172667.49,3
2026-02-28,A1249,13601.779002,1
2026-02-28,A1250,193046.56,2
2026-02-28,A1251,41333.61884301,3
2026-02-28,A1253,18265.974299999998,1
2026-02-28,A1254,12849.259999999998,2
2026-02-28,A1256,32855.97487659,3
2026-02-28,A1258,2520.0,1
2026-02-28,A1260,44816.229999999996,2
2026-02-28,A1261,73233.28,2
2026-02-28,A1263,314515.37,2
2026-02-28,A1264,157227.70494527998,3
2026-02-28,A1266,42141.01,1
2026-02-28,A1270,61252.066315050004,2
2026-02-28,A1271,156370.03,4
2026-02-28,A1272,8316.0,1
2026-02-28,A1273,51283.119999999995,2
2026-02-28,A1274,143677.04019551998,2
2026-02-28,A1276,37935.68097852,2
2026-02-28,A1277,6750.0,1
2026-02-28,A1278,3974.74224,1
2026-02-28,A1279,25242.0,2
2026-02-28,A1281,34426.607952,2
